Buforin_OBPgp279-CBD_Vpept	29
Buforin_KZ144-CBD_Phage003	29
Ascaphine_KZ144-CBD_201j2-1gp229-EAD	29
3IQ2_OBPgp279-CBD_Vpept	29
TB_KKG6A_201j2-1gp229-CBD_Vpept	28
Sushi_OBPgp279-CBD_BcepC6Bgp22	28
Sushi_KZ144-CBD_LUZ24gp67	28
Sushi_201j2-1gp229-CBD_LUZ24gp67	28
Sarcotoxin_PVP-SE1gp146-CBD_PVP-SE1gp146-EAD	28
Sarcotoxin_OBPgp279-CBD_BcepC6Bgp16	28
Sarcotoxin_KZ144-CBD_LysAci7	28
Sarcotoxin_EL188-CBD_P2gp09	28
Ranalexin_PVP-SE1gp146-CBD_BcepC6Bgp16	28
Ranalexin_KZ144-CBD_LysEC8	28
Pseudin_EL188-CBD_Vpept	28
Pseudin_EL188-CBD_BcepC6Bgp22	28
Protegrin_KZ144-CBD_LysEC8	28
Protegrin_KZ144-CBD_CR8gp3.5	28
Protegrin_EL188-CBD_KMVgp36C	28
Pleurocidin_K11gp3.5_CR8gp3.5	28
Pleurocidin_EL188-CBD_Vpept	28
Piscidin_OBPgp279-CBD_LysEC8	28
Piscidin_OBPgp279-CBD_CR8gp3.5	28
Piscidin_KZ144-CBD_P2gp09	28
Piscidin_KZ144-CBD_CR8gp3.5	28
PAM2_OBPgp279-CBD_Vpept	28
NRC-16_KZ144-CBD_201j2-1gp229-EAD	28
NRC-16_201j2-1gp229-CBD_Phage003	28
NRC-13_KZ144-CBD_Vpept	28
Nigrocine_OBPgp279-CBD_Vpept	28
Nigrocine_KZ144-CBD_LUZ24gp67	28
Myxinidin_OBPgp279-CBD_BcepC6Bgp22	28
Melittin_KZ144-CBD_LysEC8	28
Magainin_201j2-1gp229-CBD_BcepC6Bgp22	28
LL-37_OBPgp279-CBD_KZ144-EAD	28
LL-37_K11gp3.5_BcepC6Bgp22	28
LfcinB_KZ144-CBD_PsP3gp10	28
IR2_OBPgp279-CBD_LUZ24gp67	28
IR2_KZ144-CBD_PVP-SE1gp146-EAD	28
IR2_KZ144-CBD_KZgp181	28
IR2_EL188-CBD_BcepC6Bgp16	28
Indolicidin_201j2-1gp229-CBD_OBPgp276	28
FR2_OBPgp279-CBD_BcepC6Bgp22	28
FR2_KZ144-CBD_Phage003	28
FR2_KZ144-CBD_LUZ24gp67	28
FR2_KZ144-CBD_KMVgp36C	28
FR2_KZ144-CBD_201j2-1gp229-EAD	28
Fowlicidin-2_KZ144-CBD_201j2-1gp229-EAD	28
